Event,Probability,Word_Order,Eta0,Eta1,Eta2,I1,I2,Entropy_Deviation_Score,Surprisal1,Surprisal2,Surprisal3,Surprisal_Deviation_Score,Mutual_Information
KOM?U KONU? EVLEN,7.479431563201197E-4,SVO,10.23825166108943758217156673561390764087561268318995950,2.25162916738782294501344103238294785679636703495102549322313086585400,0.0,7.98662249370161463715812570323095978407924564823893400677686913414600,2.25162916738782294501344103238294785679636703495102549322313086585400,0.670115185396571361217791485440017825,7.7998212493721964656538177626006260,2.5849625007211562154013841138619470,0E+14,0.626622581231228956499499516235743300,15.014679998023237292984267766924676
KOM?U KONU? EVLEN,7.479431563201197E-4,SOV,10.23825166108943758217156673561390764087561268318995950,2.25162916738782294501344103238294785679636703495102549322313086585400,0.0,7.98662249370161463715812570323095978407924564823893400677686913414600,2.25162916738782294501344103238294785679636703495102549322313086585400,0.670115185396571361217791485440017825,7.7998212493721964656538177626006260,2.5849625007211562154013841138619470,0E+14,0.626622581231228956499499516235743300,16.599642498744392498499123258512224
KOM?U KONU? EVLEN,7.479431563201197E-4,VSO,10.23825166108943758217156673561390764087561268318995950,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,8.65328916036828122250067853285561779937186275530559546708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.767788111702974667711134667235748975,8.7998212493721960328453054959115980,1.5849625007211563596708882027582900,0E+14,0.771064683839915007343429349774471550,14.014679998023237725792780033613704
KOM?U KONU? EVLEN,7.479431563201197E-4,VOS,10.23825166108943758217156673561390764087561268318995950,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,8.65328916036828122250067853285561779937186275530559546708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.767788111702974667711134667235748975,8.7998212493721960328453054959115980,1.5849625007211563596708882027582900,0E+14,0.771064683839915007343429349774471550,16.599642498744392498499123258512224
KOM?U KONU? EVLEN,7.479431563201197E-4,OVS,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,15.014679998023237292984267766924676
KOM?U KONU? EVLEN,7.479431563201197E-4,OSV,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,14.014679998023237725792780033613704
AMCA DE TUT_U«_BIR,7.479431563201197E-4,SVO,10.23825166108943758217156673561390764087561268318995950,1.00,0.0,9.23825166108943758217156673561390764087561268318995950,1.00,0.8534906105403950223878658273937464825,9.3847837500933531138637141431516010,1.0,0E+14,0.8555578973913139387367749100049602850,6.206848073137386194996370533927439
AMCA DE TUT_U«_BIR,7.479431563201197E-4,SOV,10.23825166108943758217156673561390764087561268318995950,1.00,0.0,9.23825166108943758217156673561390764087561268318995950,1.00,0.8534906105403950223878658273937464825,9.3847837500933531138637141431516010,1.0,0E+14,0.8555578973913139387367749100049602850,12.988207786662046139227147365667149
AMCA DE TUT_U«_BIR,7.479431563201197E-4,VSO,10.23825166108943758217156673561390764087561268318995950,6.7086324407973880136370125066383100523602985237519310990219672271283920,0.0,3.5296192202920495685345542289755975885153141594380284009780327728716080,6.7086324407973880136370125066383100523602985237519310990219672271283920,0.500000000000000000000000000000000025,3.6034240365686930253634332225155480,6.7813597135246608098478013651177660,0E+14,0.500000000000000083354362051650493450,11.988207786662046283496651454563492
AMCA DE TUT_U«_BIR,7.479431563201197E-4,VOS,10.23825166108943758217156673561390764087561268318995950,6.7086324407973880136370125066383100523602985237519310990219672271283920,0.0,3.5296192202920495685345542289755975885153141594380284009780327728716080,6.7086324407973880136370125066383100523602985237519310990219672271283920,0.500000000000000000000000000000000025,3.6034240365686930253634332225155480,6.7813597135246608098478013651177660,0E+14,0.500000000000000083354362051650493450,12.988207786662046139227147365667149
AMCA DE TUT_U«_BIR,7.479431563201197E-4,OVS,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,6.206848073137386194996370533927439
AMCA DE TUT_U«_BIR,7.479431563201197E-4,OSV,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,11.988207786662046283496651454563492
YAZAR YAP TAN?M,7.479431563201197E-4,SVO,10.23825166108943758217156673561390764087561268318995950,2.000,0.0,8.23825166108943758217156673561390764087561268318995950,2.000,0.706981221080790044775731654787492975,8.3847837500933528253247059653589150,2.0,0E+14,0.711115794782627825377073537728362075,7.599642498744392931307635525201252
YAZAR YAP TAN?M,7.479431563201197E-4,SOV,10.23825166108943758217156673561390764087561268318995950,2.000,0.0,8.23825166108943758217156673561390764087561268318995950,2.000,0.706981221080790044775731654787492975,8.3847837500933528253247059653589150,2.0,0E+14,0.711115794782627825377073537728362075,13.184604999465549146709019639063198
YAZAR YAP TAN?M,7.479431563201197E-4,VSO,10.23825166108943758217156673561390764087561268318995950,5.418295834054489726333861106463233827034062672485244494481181608551040,0.0,4.819955827034947855837705629150673813841550010704715005518818391448960,5.418295834054489726333861106463233827034062672485244494481181608551040,0.500000000000000000000000000000000025,4.7998212493721963213843136737042830,5.5849625007211563596708882027582900,0E+14,0.500000000000000000000000000000000250,11.184604999465549435248027816855884
YAZAR YAP TAN?M,7.479431563201197E-4,VOS,10.23825166108943758217156673561390764087561268318995950,5.418295834054489726333861106463233827034062672485244494481181608551040,0.0,4.819955827034947855837705629150673813841550010704715005518818391448960,5.418295834054489726333861106463233827034062672485244494481181608551040,0.500000000000000000000000000000000025,4.7998212493721963213843136737042830,5.5849625007211563596708882027582900,0E+14,0.500000000000000000000000000000000250,13.184604999465549146709019639063198
YAZAR YAP TAN?M,7.479431563201197E-4,OVS,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,7.599642498744392931307635525201252
YAZAR YAP TAN?M,7.479431563201197E-4,OSV,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,11.184604999465549435248027816855884
BEN KUR BA?LANT?,7.479431563201197E-4,SVO,10.23825166108943758217156673561390764087561268318995950,5.865163567071082751964473665163225747111516813838861421986915686425490,1.00,4.373088094018354830207093070450681893764095869351098078013084313574510,4.865163567071082751964473665163225747111516813838861421986915686425490,0.3534906105403950223878658273937465325,4.4540464125304666828792466184673440,4.9307373375628857096369470802025430,1.0,0.3555578973913138866402986277234020100,10.224120318508611520307418649063835
BEN KUR BA?LANT?,7.479431563201197E-4,SOV,10.23825166108943758217156673561390764087561268318995950,5.865163567071082751964473665163225747111516813838861421986915686425490,0.0,4.373088094018354830207093070450681893764095869351098078013084313574510,5.865163567071082751964473665163225747111516813838861421986915686425490,0.500000000000000000000000000000000025,4.4540464125304666828792466184673440,5.9307373375628859981759552579952290,0E+14,0.500000000000000000000000000000000250,12.031475240566215658525189705341390
BEN KUR BA?LANT?,7.479431563201197E-4,VSO,10.23825166108943758217156673561390764087561268318995950,2.80735492205760442675677923407024184220647661728132802703377022107230,1.00,7.43089673903183315541478750154366579866913606590863147296622977892770,1.80735492205760442675677923407024184220647661728132802703377022107230,0.5886961443729234565305690651480081825,7.5774288280357489756459430868740460,1.8073549220576041382177710562775550,1.0,0.5944997522891556266226615864975190350,7.100737903003329227540722180657133
BEN KUR BA?LANT?,7.479431563201197E-4,VOS,10.23825166108943758217156673561390764087561268318995950,2.80735492205760442675677923407024184220647661728132802703377022107230,0.0,7.43089673903183315541478750154366579866913606590863147296622977892770,2.80735492205760442675677923407024184220647661728132802703377022107230,0.588696144372923456530569065148008175,7.5774288280357489756459430868740460,2.8073549220576044267567792340702410,0E+14,0.594499752289155605784071073584895675,12.031475240566215658525189705341390
BEN KUR BA?LANT?,7.479431563201197E-4,OVS,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,10.224120318508611520307418649063835
BEN KUR BA?LANT?,7.479431563201197E-4,OSV,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,7.100737903003329227540722180657133
K?Z SE« ERKEK,7.479431563201197E-4,SVO,10.23825166108943758217156673561390764087561268318995950,2.80735492205760442675677923407024184220647661728132802703377022107230,0.0,7.43089673903183315541478750154366579866913606590863147296622977892770,2.80735492205760442675677923407024184220647661728132802703377022107230,0.588696144372923456530569065148008175,7.5774288280357489756459430868740460,2.8073549220576044267567792340702410,0E+14,0.594499752289155605784071073584895675,13.962212578129101223892632696647590
K?Z SE« ERKEK,7.479431563201197E-4,SOV,10.23825166108943758217156673561390764087561268318995950,2.80735492205760442675677923407024184220647661728132802703377022107230,0.0,7.43089673903183315541478750154366579866913606590863147296622977892770,2.80735492205760442675677923407024184220647661728132802703377022107230,0.588696144372923456530569065148008175,7.5774288280357489756459430868740460,2.8073549220576044267567792340702410,0E+14,0.594499752289155605784071073584895675,15.962212578129101800970649052232961
K?Z SE« ERKEK,7.479431563201197E-4,VSO,10.23825166108943758217156673561390764087561268318995950,2.000,0.0,8.23825166108943758217156673561390764087561268318995950,2.000,0.706981221080790044775731654787492975,8.3847837500933528253247059653589150,2.0,0E+14,0.711115794782627825377073537728362075,13.154857656071497374213869818162721
K?Z SE« ERKEK,7.479431563201197E-4,VOS,10.23825166108943758217156673561390764087561268318995950,2.000,0.0,8.23825166108943758217156673561390764087561268318995950,2.000,0.706981221080790044775731654787492975,8.3847837500933528253247059653589150,2.0,0E+14,0.711115794782627825377073537728362075,15.962212578129101800970649052232961
K?Z SE« ERKEK,7.479431563201197E-4,OVS,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,13.962212578129101223892632696647590
K?Z SE« ERKEK,7.479431563201197E-4,OSV,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,13.154857656071497374213869818162721
INSAN BEKLE PIYASA_SARS?NT?,7.479431563201197E-4,SVO,10.23825166108943758217156673561390764087561268318995950,3.418295834054489678244026410164456139502270603155592235293399504267900,0.0,6.819955827034947903927540325449451501373342080034367264706600495732100,3.418295834054489678244026410164456139502270603155592235293399504267900,0.500000000000000000000000000000000025,6.7998212493721961771148095848079410,3.5849625007211563596708882027582900,0E+14,0.499999999999999989580704743543688675,11.569895155350341447351493882093459
INSAN BEKLE PIYASA_SARS?NT?,7.479431563201197E-4,SOV,10.23825166108943758217156673561390764087561268318995950,3.418295834054489678244026410164456139502270603155592235293399504267900,0.0,6.819955827034947903927540325449451501373342080034367264706600495732100,3.418295834054489678244026410164456139502270603155592235293399504267900,0.500000000000000000000000000000000025,6.7998212493721961771148095848079410,3.5849625007211563596708882027582900,0E+14,0.499999999999999989580704743543688675,14.377250077407945152760752671681987
INSAN BEKLE PIYASA_SARS?NT?,7.479431563201197E-4,VSO,10.23825166108943758217156673561390764087561268318995950,2.80735492205760442675677923407024184220647661728132802703377022107230,0.0,7.43089673903183315541478750154366579866913606590863147296622977892770,2.80735492205760442675677923407024184220647661728132802703377022107230,0.588696144372923456530569065148008175,7.5774288280357489756459430868740460,2.8073549220576044267567792340702410,0E+14,0.594499752289155605784071073584895675,10.792287576686788648820360380027354
INSAN BEKLE PIYASA_SARS?NT?,7.479431563201197E-4,VOS,10.23825166108943758217156673561390764087561268318995950,2.80735492205760442675677923407024184220647661728132802703377022107230,0.0,7.43089673903183315541478750154366579866913606590863147296622977892770,2.80735492205760442675677923407024184220647661728132802703377022107230,0.588696144372923456530569065148008175,7.5774288280357489756459430868740460,2.8073549220576044267567792340702410,0E+14,0.594499752289155605784071073584895675,14.377250077407945152760752671681987
INSAN BEKLE PIYASA_SARS?NT?,7.479431563201197E-4,OVS,10.23825166108943758217156673561390764087561268318995950,0.0,0.0,10.23825166108943758217156673561390764087561268318995950,0.0,0.999999999999999999999999999999999975,10.384783750093352681055201876462570,0E+14,0E+14,0.999999999999999999999999999999999975,11.569895155350341447351493882093459
