Event,Probability,Word_Order,Eta0,Eta1,Eta2,I1,I2,Entropy_Deviation_Score,Surprisal1,Surprisal2,Surprisal3,Surprisal_Deviation_Score,Mutual_Information
MU SOOFALE KO,8.312551953449709E-4,SVO,9.82892768279987025985304415973610470488404320243369550,8.6866933419767584753511598435273664855223929527213147545778594191348340,0.0,1.1422343408231117845018843162087382193616502497123807454221405808651660,8.6866933419767584753511598435273664855223929527213147545778594191348340,0.825682763519264999765402036188888725,0.98212250926974400575387237639046040,9.2502984179063469280736382674971400,0E+14,0.8560278379486904855598967962843733875,2.7347631724167206667307910294769244
MU SOOFALE KO,8.312551953449709E-4,SOV,9.82892768279987025985304415973610470488404320243369550,8.6866933419767584753511598435273664855223929527213147545778594191348340,6.6415665692704471504768285651772528115158096486116918543952145867185360,1.1422343408231117845018843162087382193616502497123807454221405808651660,2.0451267727063113248743312783501136740065833041096229001826448324162980,0.513574438169820148695641360860580325,0.98212250926974400575387237639046040,1.7584453215766716484025140531247050,7.4918530963296728270895547031346090,0.5982522830592623875113931094278680375,1.746836004717295754832000345686855341
MU SOOFALE KO,8.312551953449709E-4,VSO,9.82892768279987025985304415973610470488404320243369550,0.0,0.0,9.82892768279987025985304415973610470488404320243369550,0.0,0.999999999999999999999999999999999975,10.232420927176075929799085398667960,0E+14,0E+14,0.999999999999999999999999999999999975,0.976317850840063099608954068990851741
MU SOOFALE KO,8.312551953449709E-4,VOS,9.82892768279987025985304415973610470488404320243369550,0.0,0.0,9.82892768279987025985304415973610470488404320243369550,0.0,0.999999999999999999999999999999999975,10.232420927176075929799085398667960,0E+14,0E+14,0.999999999999999999999999999999999975,1.746836004717295754832000345686855341
MU SOOFALE KO,8.312551953449709E-4,OVS,9.82892768279987025985304415973610470488404320243369550,7.9873251873545215596538688842515298927707709939424069012923733995659790,0.0,1.8416024954453487001991752754845748121132722084912885987076266004340210,7.9873251873545215596538688842515298927707709939424069012923733995659790,0.718951666721275114685715694462691475,1.7526406631469766609769186530864640,8.4797802640291011443257199012339510,0E+14,0.743075366677082229737215804975429575,2.7347631724167206667307910294769244
MU SOOFALE KO,8.312551953449709E-4,OSV,9.82892768279987025985304415973610470488404320243369550,7.9873251873545215596538688842515298927707709939424069012923733995659790,6.6415665692704471504768285651772528115158096486116918543952145867185360,1.8416024954453487001991752754845748121132722084912885987076266004340210,1.3457586180840744091770403190742770812549613453307150468971588128474430,0.513574438169820148695641360860580325,1.7526406631469766609769186530864640,0.98792716769942600892409977575785890,7.4918530963296728270895547031346090,0.5982522830592633392110539528398983950,0.976317850840063099608954068990851741
RÉEW SOPPIKU NGUUR,8.312551953449709E-4,SVO,9.82892768279987025985304415973610470488404320243369550,2.58496250072115621540138411386194751699250014423124308027682277238940,0.0,7.24396518207871404445166004587415718789154305820245241972317722761060,2.58496250072115621540138411386194751699250014423124308027682277238940,0.605506940714696057394257898758300325,7.6474584264549205800147258181840690,2.5849625007211562154013841138619470,0E+14,0.621062915738375197273333611608708175,12.557951258743634670831983852477887
RÉEW SOPPIKU NGUUR,8.312551953449709E-4,SOV,9.82892768279987025985304415973610470488404320243369550,2.58496250072115621540138411386194751699250014423124308027682277238940,0.0,7.24396518207871404445166004587415718789154305820245241972317722761060,2.58496250072115621540138411386194751699250014423124308027682277238940,0.605506940714696057394257898758300325,7.6474584264549205800147258181840690,2.5849625007211562154013841138619470,0E+14,0.621062915738375197273333611608708175,10.236023163856272110502636043622031
RÉEW SOPPIKU NGUUR,8.312551953449709E-4,VSO,9.82892768279987025985304415973610470488404320243369550,1.00,0.0,8.82892768279987025985304415973610470488404320243369550,1.00,0.847389252580937729824926045923557425,9.2324209271760772282246221987350440,1.0,0E+14,0.8534071251881184901682823004670544750,10.972988758022478022622087471926912
RÉEW SOPPIKU NGUUR,8.312551953449709E-4,VOS,9.82892768279987025985304415973610470488404320243369550,1.00,0.0,8.82892768279987025985304415973610470488404320243369550,1.00,0.847389252580937729824926045923557425,9.2324209271760772282246221987350440,1.0,0E+14,0.8534071251881184901682823004670544750,10.236023163856272110502636043622031
